priority,junction_name,police_station,window,shift,busiest_dow,violations,capturable_viol,cum_located_%,cum_captured_%,corridor,cells,lat,lon
661,No Junction,HSR Layout,03:00-06:00,E Late-night (00-06),Tuesday,58,18.9,96.822463956696,31.050850986311428,False,1,12.89728259219786,77.6350552744541
662,No Junction,Jeevanbheemanagar,07:00-10:00,A Morning (06-11),Monday,65,18.9,96.84662914247049,31.05787747879048,False,1,12.959405306414608,77.65584326425902
663,No Junction,Banashankari,12:00-15:00,B Midday (11-16),Monday,32,18.9,96.85852584931334,31.06490397126953,False,1,12.9422882875,77.54838870625
664,BTP133 - Adugodi Junction,Adugodi,02:00-05:00,E Late-night (00-06),Sunday,35,18.9,96.87153787242269,31.071930463748576,False,1,12.940320251428572,77.60921413428571
665,No Junction,K.S. Layout,11:00-14:00,B Midday (11-16),Saturday,33,18.9,96.88380635135437,31.07895695622763,False,1,12.9113821246386,77.55202334387967
666,No Junction,Kodigehalli,10:00-13:00,A Morning (06-11),Saturday,32,18.9,96.8957030581972,31.08598344870667,False,1,13.0592857,77.587639
667,No Junction,K.R. Pura,09:00-12:00,A Morning (06-11),Monday,31,18.9,96.9072279929512,31.093009941185723,False,1,13.055005835483872,77.76409466774194
668,No Junction,Banaswadi,05:00-08:00,E Late-night (00-06),Wednesday,35,18.9,96.92024001606056,31.100036433664773,False,1,12.992660908571429,77.65174764571428
669,No Junction,Whitefield,08:00-11:00,A Morning (06-11),Saturday,36,18.9,96.93362381125876,31.10706292614382,False,1,12.985743808333332,77.74548714444444
670,No Junction,Bellandur,09:00-12:00,A Morning (06-11),Friday,49,18.899999999999995,96.95184064361185,31.11408941862287,False,1,12.92406891048917,77.67284037918367
671,No Junction,Kodigehalli,01:00-04:00,E Late-night (00-06),Saturday,49,18.899999999999995,96.97005747596494,31.121115911101917,False,1,13.047388857142856,77.57174671428572
672,No Junction,Rajajinagar,10:00-13:00,A Morning (06-11),Sunday,51,18.2,96.9890178524957,31.12788216311878,False,1,13.008897756862744,77.54314702941176
673,No Junction,Hennuru,11:00-14:00,B Midday (11-16),Friday,58,18.2,97.01058063364835,31.13464841513564,False,1,13.072249663793103,77.63373586551724
674,No Junction,Halasur,03:00-06:00,E Late-night (00-06),Friday,40,18.2,97.0254515172019,31.141414667152507,False,1,12.973640945,77.6156348825
675,No Junction,HSR Layout,04:00-07:00,E Late-night (00-06),Tuesday,65,18.2,97.04961670297641,31.148180919169366,False,1,12.906732303076922,77.63242915538461
676,No Junction,Bellandur,12:00-15:00,B Midday (11-16),Monday,82,18.2,97.08010201426119,31.15494717118623,False,1,12.90129971707317,77.6756204
677,No Junction,HAL Old Airport,07:00-10:00,A Morning (06-11),Tuesday,49,18.2,97.09831884661428,31.161713423203093,False,1,12.96852591632653,77.7012465
678,No Junction,HSR Layout,02:00-05:00,E Late-night (00-06),Friday,89,18.2,97.13140656252092,31.168479675219956,False,1,12.890635593839113,77.63930247278317
679,No Junction,HSR Layout,12:00-15:00,B Midday (11-16),Sunday,57,18.2,97.15259757158472,31.175245927236816,False,1,12.912343276995806,77.63634042799617
680,No Junction,Pulikeshinagar(F.Town),02:00-05:00,E Late-night (00-06),Friday,43,18.2,97.16858377140478,31.182012179253675,False,1,12.999274997674418,77.62476627674418
681,No Junction,Magadi Road,09:00-12:00,A Morning (06-11),Sunday,58,18.2,97.19014655255742,31.188778431270542,False,1,12.964363324137931,77.5497069413793
682,"BTP033 - Sophia High School, Sankey Road",High ground,01:00-04:00,E Late-night (00-06),Wednesday,58,18.2,97.21170933371006,31.1955446832874,False,1,12.990731668965516,77.58853205517242
683,No Junction,Hebbala,07:00-10:00,A Morning (06-11),Wednesday,53,17.5,97.23141325441851,31.202050694842082,False,1,13.037618311320754,77.58953076226415
684,No Junction,Mahadevapura,10:00-13:00,A Morning (06-11),Friday,37,17.5,97.24516882170555,31.208556706396756,False,1,12.985026554054054,77.70820172432433
685,No Junction,Mico Layout,04:00-07:00,E Late-night (00-06),Saturday,40,17.5,97.26003970525909,31.215062717951437,False,1,12.9134941375,77.6039497525
686,BTP107 - National College Junction,V.V.Puram (C.Pet),02:00-05:00,E Late-night (00-06),Thursday,30,17.5,97.27119286792426,31.22156872950611,False,1,12.94855279,77.57223849333333
687,No Junction,Malleshwaram,07:00-10:00,A Morning (06-11),Sunday,55,17.5,97.29164033281037,31.228074741060784,False,1,13.008660425454543,77.57017315818182
688,No Junction,Mico Layout,10:00-13:00,A Morning (06-11),Tuesday,61,17.5,97.31431843022953,31.234580752615464,False,1,12.927068732786886,77.60904764590164
689,No Junction,K.S. Layout,10:00-13:00,A Morning (06-11),Friday,69,17.5,97.3399707043594,31.241086764170138,False,1,12.909558557273815,77.54991659998265
690,No Junction,K.G. Halli,01:00-04:00,E Late-night (00-06),Monday,33,17.5,97.35223918329108,31.247592775724815,False,1,13.032932509090909,77.62721892727272
691,No Junction,HAL Old Airport,08:00-11:00,A Morning (06-11),Saturday,45,17.5,97.36896892728882,31.254098787279496,False,1,12.969807257777775,77.70038940888888
692,No Junction,Electronic City,02:00-05:00,E Late-night (00-06),Friday,44,17.5,97.38532689919771,31.26060479883417,False,1,12.835554218181818,77.67922800909092
693,No Junction,Hulimavu,01:00-04:00,E Late-night (00-06),Saturday,48,17.5,97.40317195946197,31.26711081038885,False,1,12.872962463200189,77.59421688543058
694,No Junction,Thalagattapura,10:00-13:00,A Morning (06-11),Sunday,45,17.5,97.41990170345971,31.273616821943524,False,1,12.875839567070104,77.54398752718994
695,No Junction,R.T. Nagar,08:00-11:00,A Morning (06-11),Thursday,57,17.5,97.44109271252351,31.280122833498197,False,1,13.005030103508773,77.59386809122807
696,No Junction,Hulimavu,01:00-04:00,E Late-night (00-06),Sunday,36,17.5,97.45447650772171,31.286628845052878,False,1,12.877239730555557,77.64679768333333
697,No Junction,J.P. Nagar,11:00-14:00,B Midday (11-16),Sunday,51,17.5,97.47343688425248,31.29313485660755,False,1,12.900271984313726,77.58586097843137
698,No Junction,Hebbala,03:00-06:00,E Late-night (00-06),Sunday,41,17.5,97.48867953989486,31.299640868162225,False,1,13.06695788292683,77.59420943658537
699,No Junction,Sheshadripuram,04:00-07:00,E Late-night (00-06),Wednesday,49,16.799999999999997,97.50689637224795,31.30588663925472,False,1,12.991672222448978,77.57477657142857
700,No Junction,HSR Layout,10:00-13:00,A Morning (06-11),Monday,54,16.799999999999997,97.52697206504524,31.31213241034721,False,1,12.89452896851852,77.6572997074074
701,No Junction,Sheshadripuram,09:00-12:00,A Morning (06-11),Tuesday,51,16.799999999999997,97.54593244157601,31.318378181439698,False,1,12.992971213725491,77.57287879411764
702,No Junction,K.R. Pura,22:00-01:00,D Night (20-24),Friday,34,16.799999999999997,97.55857269259653,31.32462395253219,False,1,13.007734176470588,77.69720485882353
703,No Junction,Bellandur,02:00-05:00,E Late-night (00-06),Thursday,35,16.799999999999997,97.57158471570588,31.330869723624684,False,1,12.91879741142857,77.66981353428572
704,No Junction,Mico Layout,11:00-14:00,B Midday (11-16),Thursday,63,16.799999999999997,97.59500635730272,31.33711549471717,False,1,12.92588665873016,77.60880381269841
705,No Junction,HAL Old Airport,03:00-06:00,E Late-night (00-06),Thursday,36,16.799999999999997,97.60839015250092,31.343361265809662,False,1,12.931695619444444,77.69190865
706,No Junction,Yeshwanthpura,01:00-04:00,E Late-night (00-06),Sunday,59,16.799999999999997,97.63032470574238,31.349607036902157,False,1,13.018334886440678,77.55880298983051
707,No Junction,Mahadevapura,00:00-03:00,E Late-night (00-06),Tuesday,50,16.799999999999997,97.64891331018433,31.355852807994644,False,1,13.000577248201123,77.67759405997784
708,No Junction,Banashankari,02:00-05:00,E Late-night (00-06),Wednesday,44,16.799999999999997,97.66527128209323,31.36209857908713,False,1,12.938175043181817,77.5332493659091
709,No Junction,Electronic City,09:00-12:00,A Morning (06-11),Friday,45,16.799999999999997,97.68200102609097,31.368344350179623,False,1,12.82030383777778,77.68755080666666
710,No Junction,HAL Old Airport,09:00-12:00,A Morning (06-11),Monday,32,16.799999999999997,97.6938977329338,31.374590121272117,False,1,12.956956385778316,77.69911448043159
711,No Junction,Jeevanbheemanagar,02:00-05:00,E Late-night (00-06),Saturday,64,16.799999999999997,97.71769114661947,31.380835892364605,False,1,12.96873084275798,77.64917292031073
712,No Junction,Hennuru,07:00-10:00,A Morning (06-11),Tuesday,45,16.799999999999997,97.73442089061722,31.387081663457096,False,1,13.071246031111112,77.63372564
713,No Junction,HSR Layout,10:00-13:00,A Morning (06-11),Sunday,42,16.1,97.75003531834844,31.393067194087397,False,1,12.91877586904762,77.65170278809524
714,No Junction,Pulikeshinagar(F.Town),10:00-13:00,A Morning (06-11),Friday,53,16.099999999999998,97.76973923905689,31.39905272471771,False,1,13.002257250943396,77.61203375471698
715,No Junction,Whitefield,01:00-04:00,E Late-night (00-06),Thursday,50,16.099999999999998,97.78832784349882,31.40503825534801,False,1,12.950234032,77.71767584
716,No Junction,Yeshwanthpura,09:00-12:00,A Morning (06-11),Monday,39,16.099999999999998,97.80282695496354,31.411023785978315,False,1,13.032362823076925,77.55889122820513
717,No Junction,Thalagattapura,10:00-13:00,A Morning (06-11),Wednesday,44,16.099999999999998,97.81918492687242,31.417009316608617,False,1,12.862463375,77.53022167045455
718,BTP128 - Gorappanapalya Junction,Mico Layout,10:00-13:00,A Morning (06-11),Sunday,35,16.099999999999998,97.83219694998179,31.422994847238922,False,1,12.920707348571428,77.60060393142858
719,No Junction,Jeevanbheemanagar,11:00-14:00,B Midday (11-16),Sunday,45,16.099999999999998,97.84892669397952,31.428980377869227,False,1,12.981036198578469,77.64070541796909
720,BTP079 - Town Hall Junction,Halasuru Gate,09:00-12:00,A Morning (06-11),Saturday,32,16.099999999999998,97.86082340082235,31.434965908499535,False,1,12.96365745,77.5851130625
721,No Junction,Electronic City,01:00-04:00,E Late-night (00-06),Wednesday,50,16.099999999999998,97.87941200526429,31.44095143912984,False,1,12.855563261124876,77.66432753442808
722,No Junction,Hulimavu,11:00-14:00,B Midday (11-16),Saturday,39,16.099999999999998,97.893911116729,31.44693696976014,False,1,12.884186894046737,77.59809075598179
723,No Junction,Bellandur,02:00-05:00,E Late-night (00-06),Wednesday,39,16.099999999999998,97.90841022819372,31.452922500390446,False,1,12.924758064102564,77.69486512820514
724,BTP193 - Vasavi Circle,V.V.Puram (C.Pet),02:00-05:00,E Late-night (00-06),Sunday,38,15.399999999999999,97.92253756756958,31.458647790558558,False,1,12.949004392105264,77.57704737894737
725,No Junction,Ashok Nagar,05:00-08:00,E Late-night (00-06),Tuesday,46,15.399999999999999,97.93963908365616,31.46437308072667,False,1,12.973239826086957,77.61080327391305
726,No Junction,J.P. Nagar,05:00-08:00,E Late-night (00-06),Sunday,52,15.399999999999999,97.95897123227577,31.47009837089478,False,1,12.881742311538462,77.59578963076923
727,No Junction,Chikkabanavara,11:00-14:00,B Midday (11-16),Thursday,30,15.399999999999999,97.97012439494092,31.4758236610629,False,1,13.049861063333331,77.50767213666667
728,No Junction,Yelahanka,08:00-11:00,A Morning (06-11),Thursday,58,15.399999999999999,97.99168717609356,31.481548951231016,False,1,13.099362441895163,77.59746048131849
729,No Junction,Kodigehalli,03:00-06:00,E Late-night (00-06),Sunday,58,15.399999999999999,98.0132499572462,31.487274241399128,False,1,13.047724068965518,77.57698669482758
730,No Junction,Kodigehalli,11:00-14:00,B Midday (11-16),Sunday,40,15.399999999999999,98.02812084079976,31.49299953156724,False,1,13.058578749638034,77.59135801413639
731,No Junction,Hennuru,03:00-06:00,E Late-night (00-06),Tuesday,34,15.399999999999999,98.04076109182027,31.49872482173535,False,1,13.083642691176472,77.6369552382353
732,No Junction,HSR Layout,02:00-05:00,E Late-night (00-06),Sunday,33,15.399999999999999,98.05302957075195,31.504450111903466,False,1,12.924440587878788,77.65006933939394
733,No Junction,HAL Old Airport,05:00-08:00,E Late-night (00-06),Friday,35,15.399999999999999,98.0660415938613,31.510175402071578,False,1,12.967296142857142,77.71414739714287
734,No Junction,HSR Layout,10:00-13:00,A Morning (06-11),Tuesday,50,15.399999999999999,98.08463019830323,31.51590069223969,False,1,12.91949508,77.645088394
735,No Junction,Rajajinagar,10:00-13:00,A Morning (06-11),Wednesday,53,15.399999999999999,98.10433411901168,31.5216259824078,False,1,13.006604843396229,77.52700516981132
736,No Junction,K.R. Pura,23:00-02:00,D Night (20-24),Tuesday,60,15.399999999999999,98.126640444342,31.527351272575917,False,1,13.008033749333332,77.69240570366667
737,No Junction,HAL Old Airport,05:00-08:00,E Late-night (00-06),Tuesday,36,15.399999999999999,98.1400242395402,31.53307656274403,False,1,12.93762819506386,77.69342399529816
738,No Junction,Hulimavu,02:00-05:00,E Late-night (00-06),Monday,36,15.399999999999999,98.15340803473839,31.538801852912147,False,1,12.879961491666666,77.64524510833333
739,No Junction,Byatarayanapura,06:00-09:00,A Morning (06-11),Monday,39,15.399999999999999,98.16790714620309,31.54452714308026,False,1,12.9509715025641,77.52180297179487
740,No Junction,Yeshwanthpura,10:00-13:00,A Morning (06-11),Saturday,66,15.399999999999999,98.19244410406644,31.55025243324837,False,1,13.022535531818182,77.53280197878787
741,No Junction,Ashok Nagar,04:00-07:00,E Late-night (00-06),Wednesday,33,15.399999999999999,98.20471258299813,31.555977723416483,False,1,12.97428649090909,77.61078882727273
742,No Junction,Whitefield,09:00-12:00,A Morning (06-11),Friday,44,15.399999999999999,98.22107055490702,31.561703013584598,False,1,12.9557397,77.718428975
743,BTP222 - Delmia Circle,J.P. Nagar,02:00-05:00,E Late-night (00-06),Monday,34,14.7,98.23371080592753,31.567168063290524,False,1,12.906337276470587,77.59088700294117
744,No Junction,Magadi Road,03:00-06:00,E Late-night (00-06),Tuesday,30,14.7,98.2448639685927,31.57263311299645,False,1,12.966201896666666,77.54848611000001
745,No Junction,HSR Layout,09:00-12:00,A Morning (06-11),Monday,43,14.7,98.26085016841276,31.57809816270238,False,1,12.917778323255815,77.65174111395349
746,No Junction,Byatarayanapura,11:00-14:00,B Midday (11-16),Saturday,42,14.7,98.27646459614398,31.583563212408304,False,1,12.959187528571428,77.5192174547619
747,No Junction,Halasur,03:00-06:00,E Late-night (00-06),Monday,44,14.7,98.29282256805288,31.589028262114233,False,1,12.972518488636364,77.6259967659091
748,No Junction,Malleshwaram,09:00-12:00,A Morning (06-11),Tuesday,40,14.7,98.30769345160643,31.59449331182016,False,1,13.005378225,77.56818957
749,No Junction,Mahadevapura,05:00-08:00,E Late-night (00-06),Sunday,34,14.7,98.32033370262694,31.599958361526088,False,1,12.975402962555918,77.69746293139376
750,No Junction,Sheshadripuram,09:00-12:00,A Morning (06-11),Saturday,55,14.7,98.34078116751307,31.605423411232014,False,1,12.988950363636365,77.57210384727273
751,No Junction,Sheshadripuram,09:00-12:00,A Morning (06-11),Tuesday,46,14.7,98.35788268359966,31.610888460937943,False,1,12.98876135,77.57571787173913
752,No Junction,Thalagattapura,10:00-13:00,A Morning (06-11),Sunday,32,14.7,98.36977939044247,31.61635351064387,False,1,12.871723934375,77.538980053125
753,No Junction,Electronic City,10:00-13:00,A Morning (06-11),Tuesday,50,14.7,98.38836799488442,31.621818560349794,False,1,12.875800174,77.67120565399999
754,No Junction,Kodigehalli,02:00-05:00,E Late-night (00-06),Thursday,69,14.7,98.41402026901427,31.627283610055724,False,2,13.059808680559396,77.57671238850872
755,No Junction,Hulimavu,10:00-13:00,A Morning (06-11),Saturday,34,14.7,98.4266605200348,31.63274865976165,False,1,12.875934358823528,77.6168152
756,BTP196 - Sarakki Main Road,J.P. Nagar,00:00-03:00,E Late-night (00-06),Sunday,45,14.7,98.44339026403254,31.63821370946758,False,1,12.910954260164615,77.57840626666666
757,No Junction,Banaswadi,09:00-12:00,A Morning (06-11),Monday,30,14.7,98.4545434266977,31.643678759173504,False,1,13.021541816666666,77.63921915
758,No Junction,Yelahanka,09:00-12:00,A Morning (06-11),Sunday,31,14.0,98.4660683614517,31.648883568417247,False,1,13.098127941935484,77.58444576451613
759,No Junction,Sheshadripuram,03:00-06:00,E Late-night (00-06),Wednesday,46,14.0,98.48316987753827,31.654088377660987,False,1,12.993320443478265,77.57409740869565
760,No Junction,Hebbala,09:00-12:00,A Morning (06-11),Wednesday,40,14.0,98.49804076109181,31.65929318690473,False,1,13.042770553919544,77.59060736052797
761,No Junction,Pulikeshinagar(F.Town),10:00-13:00,A Morning (06-11),Wednesday,32,14.0,98.50993746793466,31.664497996148473,False,1,12.986655003125,77.619278496875
762,No Junction,Ashok Nagar,09:00-12:00,A Morning (06-11),Saturday,33,14.0,98.52220594686634,31.66970280539221,False,1,12.967181033333333,77.60883827272728
763,No Junction,Mahadevapura,05:00-08:00,E Late-night (00-06),Wednesday,35,14.0,98.53521796997569,31.67490761463595,False,1,13.008956082857145,77.75880318857142
764,No Junction,Electronic City,00:00-03:00,E Late-night (00-06),Friday,34,14.0,98.5478582209962,31.68011242387969,False,1,12.840948655882352,77.64408697941177
765,No Junction,HAL Old Airport,09:00-12:00,A Morning (06-11),Tuesday,45,14.0,98.56458796499395,31.685317233123435,False,1,12.936557448988994,77.70408366441585
766,No Junction,Hennuru,11:00-14:00,B Midday (11-16),Thursday,38,14.0,98.57871530436981,31.690522042367174,False,1,13.06881202631579,77.62586011578948
767,No Junction,Yeshwanthpura,04:00-07:00,E Late-night (00-06),Wednesday,31,14.0,98.5902402391238,31.695726851610917,False,1,13.01924059032258,77.55705153225806
768,No Junction,Electronic City,11:00-14:00,B Midday (11-16),Saturday,32,14.0,98.60213694596665,31.700931660854657,False,1,12.841143709375,77.649208365625
769,No Junction,Bellandur,09:00-12:00,A Morning (06-11),Sunday,34,14.0,98.61477719698716,31.7061364700984,False,1,12.91323819565453,77.67947864498943
770,No Junction,Vijayanagara,10:00-13:00,A Morning (06-11),Thursday,34,14.0,98.62741744800768,31.711341279342143,False,1,12.967577485294116,77.54512932058823
771,No Junction,Madiwala,10:00-13:00,A Morning (06-11),Friday,31,14.0,98.63894238276167,31.716546088585883,False,1,12.898643406180556,77.63401273469765
772,No Junction,Wilson Garden,06:00-09:00,A Morning (06-11),Saturday,30,14.0,98.65009554542684,31.72175089782962,False,1,12.943603086666666,77.58566776666666
773,No Junction,HAL Old Airport,02:00-05:00,E Late-night (00-06),Friday,30,14.0,98.66124870809199,31.726955707073362,False,1,12.975250676666668,77.71092159666667
774,No Junction,Mahadevapura,01:00-04:00,E Late-night (00-06),Friday,36,14.0,98.67463250329018,31.732160516317105,False,1,12.99869356111111,77.68825661666666
775,No Junction,Malleshwaram,02:00-05:00,E Late-night (00-06),Saturday,30,14.0,98.68578566595534,31.737365325560845,False,1,13.011792593333332,77.569041
776,No Junction,Byatarayanapura,10:00-13:00,A Morning (06-11),Friday,39,14.0,98.70028477742005,31.742570134804588,False,1,12.947737087179489,77.53419611538462
777,No Junction,Rajajinagar,10:00-13:00,A Morning (06-11),Sunday,31,14.0,98.71180971217404,31.74777494404833,False,1,13.014912229032255,77.53025871935485
778,No Junction,Peenya,10:00-13:00,A Morning (06-11),Saturday,41,13.299999999999999,98.72705236781644,31.752719512829884,False,1,13.045508709756096,77.50561683658536
779,No Junction,Banaswadi,07:00-10:00,A Morning (06-11),Sunday,40,13.299999999999999,98.74192325136998,31.75766408161144,False,1,12.998218392499998,77.67129894749999
780,No Junction,R.T. Nagar,09:00-12:00,A Morning (06-11),Thursday,35,13.299999999999999,98.75493527447934,31.76260865039299,False,1,13.006632905714286,77.59274097142857
781,No Junction,Cubbon Park,07:00-10:00,A Morning (06-11),Wednesday,31,13.299999999999999,98.76646020923333,31.767553219174548,False,1,12.974486783870969,77.60338390645161
782,BTP085 - Briyand Circle,Chamarajpet,05:00-08:00,E Late-night (00-06),Saturday,45,13.299999999999999,98.78318995323107,31.772497787956105,False,1,12.967609035555556,77.5701789
783,No Junction,Rajajinagar,05:00-08:00,E Late-night (00-06),Monday,32,13.299999999999999,98.7950866600739,31.777442356737662,False,1,13.019814971875,77.53844542499999
784,No Junction,Rajajinagar,03:00-06:00,E Late-night (00-06),Tuesday,56,13.299999999999999,98.81590589704888,31.78238692551922,False,1,13.021825605357142,77.53271711071429
785,No Junction,Kengeri,09:00-12:00,A Morning (06-11),Wednesday,44,13.299999999999999,98.83226386895777,31.78733149430077,False,1,12.931342217554368,77.51535787070875
786,No Junction,HSR Layout,03:00-06:00,E Late-night (00-06),Wednesday,31,13.299999999999999,98.84378880371177,31.792276063082326,False,1,12.891711612903226,77.63886385806452
787,No Junction,Shivajinagar,11:00-14:00,B Midday (11-16),Monday,40,13.299999999999999,98.85865968726532,31.797220631863883,False,1,12.987616284568238,77.60366437245672
788,No Junction,Bellandur,09:00-12:00,A Morning (06-11),Saturday,43,13.299999999999999,98.87464588708538,31.802165200645437,False,1,12.924372950776837,77.6738559022382
789,No Junction,Adugodi,02:00-05:00,E Late-night (00-06),Monday,32,13.299999999999999,98.88654259392821,31.80710976942699,False,1,12.941811325,77.6217246
790,No Junction,Sheshadripuram,02:00-05:00,E Late-night (00-06),Tuesday,38,12.6,98.90066993330409,31.81179409774636,False,1,12.98810307631579,77.57227816052632
791,No Junction,Jeevanbheemanagar,08:00-11:00,A Morning (06-11),Sunday,38,12.6,98.91479727267995,31.816478426065732,False,1,12.970056515789476,77.64201450263158
792,No Junction,Mahadevapura,03:00-06:00,E Late-night (00-06),Saturday,33,12.6,98.92706575161164,31.821162754385103,False,1,12.993208796969697,77.71696948484849
793,No Junction,Malleshwaram,09:00-12:00,A Morning (06-11),Wednesday,35,12.6,98.94007777472098,31.825847082704467,False,1,12.996676974285714,77.56219535142857
794,No Junction,No Police Station,03:00-06:00,E Late-night (00-06),Sunday,37,12.6,98.95383334200801,31.830531411023838,False,1,13.060802632432432,77.46121116486486
795,No Junction,Pulikeshinagar(F.Town),08:00-11:00,A Morning (06-11),Sunday,44,12.6,98.97019131391691,31.83521573934321,False,1,12.995640554545451,77.6161850659091
796,BTP212 - Minto Junction,V.V.Puram (C.Pet),09:00-12:00,A Morning (06-11),Friday,33,12.6,98.98245979284859,31.839900067662576,False,1,12.960596296969698,77.57152880606061
797,No Junction,Electronic City,04:00-07:00,E Late-night (00-06),Friday,45,12.6,98.99918953684633,31.844584395981947,False,1,12.81900012222222,77.68905225777779
798,No Junction,Mahadevapura,05:00-08:00,E Late-night (00-06),Tuesday,42,12.6,99.01480396457755,31.849268724301318,False,1,12.999500082568938,77.68763067783811
799,No Junction,Yelahanka,09:00-12:00,A Morning (06-11),Monday,48,12.6,99.03264902484182,31.85395305262068,False,1,13.081727852259313,77.54822149035023
800,No Junction,Upparpet,08:00-11:00,A Morning (06-11),Saturday,35,12.6,99.04566104795116,31.858637380940053,False,1,12.97875543142857,77.5825793657143
801,No Junction,Yeshwanthpura,03:00-06:00,E Late-night (00-06),Wednesday,32,12.6,99.057557754794,31.863321709259424,False,1,13.01965658125,77.556321184375
802,No Junction,Bellandur,03:00-06:00,E Late-night (00-06),Friday,30,12.6,99.06871091745916,31.868006037578795,False,1,12.9266015,77.67690135333334
803,No Junction,HAL Old Airport,08:00-11:00,A Morning (06-11),Sunday,39,12.6,99.08321002892387,31.87269036589816,False,1,12.961702243589745,77.70158835897436
804,No Junction,Jalahalli,07:00-10:00,A Morning (06-11),Tuesday,41,12.6,99.09845268456625,31.87737469421753,False,1,13.057681587804876,77.54647845853658
805,No Junction,R.T. Nagar,07:00-10:00,A Morning (06-11),Thursday,38,12.6,99.11258002394212,31.8820590225369,False,1,13.01695689473684,77.59113087894737
806,No Junction,K.G. Halli,09:00-12:00,A Morning (06-11),Tuesday,33,12.6,99.1248485028738,31.886743350856268,False,1,13.036203842424245,77.62323205454545
807,No Junction,Yelahanka,04:00-07:00,E Late-night (00-06),Friday,46,12.6,99.14195001896037,31.89142767917564,False,1,13.098311689130435,77.59821605
808,No Junction,Halasur,02:00-05:00,E Late-night (00-06),Friday,36,12.6,99.15533381415857,31.89611200749501,False,1,12.975648508333332,77.61479675
809,No Junction,Magadi Road,09:00-12:00,A Morning (06-11),Saturday,43,12.6,99.17132001397863,31.900796335814373,False,1,12.964029944186043,77.55075683720929
810,No Junction,Jeevanbheemanagar,03:00-06:00,E Late-night (00-06),Friday,42,12.6,99.18693444170985,31.905480664133744,False,1,12.972673802415628,77.65764255491787
811,No Junction,Sadashivanagar,07:00-10:00,A Morning (06-11),Friday,37,11.899999999999999,99.20069000899689,31.909904751990926,False,1,13.007858148648648,77.5797051108108
812,No Junction,Hebbala,11:00-14:00,B Midday (11-16),Tuesday,44,11.899999999999999,99.21704798090578,31.9143288398481,False,1,13.038976111363636,77.58948850227273
813,BTP138 - Sarjapur Road Check Post,Madiwala,08:00-11:00,A Morning (06-11),Tuesday,38,11.899999999999999,99.23117532028165,31.91875292770528,False,1,12.925859907894738,77.61742859210527
814,No Junction,Halasur,08:00-11:00,A Morning (06-11),Saturday,30,11.899999999999999,99.24232848294682,31.92317701556246,False,1,12.981055863333332,77.63021013333334
815,No Junction,Jalahalli,01:00-04:00,E Late-night (00-06),Sunday,35,11.899999999999999,99.25534050605617,31.927601103419633,False,1,13.057295762857144,77.54780350571428
816,No Junction,HSR Layout,11:00-14:00,B Midday (11-16),Tuesday,51,11.899999999999999,99.27430088258694,31.932025191276814,False,1,12.910793721568629,77.62671326470588
817,No Junction,Mahadevapura,10:00-13:00,A Morning (06-11),Sunday,40,11.899999999999999,99.28917176614048,31.936449279133996,False,1,13.006786155,77.7572592275
818,No Junction,Kamakshipalya,08:00-11:00,A Morning (06-11),Saturday,38,11.899999999999999,99.30329910551634,31.94087336699117,False,1,12.987691565789474,77.52040155526315
819,No Junction,Madiwala,08:00-11:00,A Morning (06-11),Tuesday,34,11.899999999999999,99.31593935653686,31.945297454848347,False,1,12.911292808823529,77.62597413235294
820,No Junction,Pulikeshinagar(F.Town),04:00-07:00,E Late-night (00-06),Sunday,35,11.899999999999999,99.32895137964623,31.94972154270552,False,1,12.993409402857145,77.60739469142857
821,No Junction,Banaswadi,08:00-11:00,A Morning (06-11),Monday,32,11.899999999999999,99.34084808648906,31.954145630562703,False,1,13.0224518375,77.63964145
822,No Junction,Kengeri,10:00-13:00,A Morning (06-11),Thursday,38,11.2,99.35497542586494,31.958309477957698,False,1,12.932573365979032,77.51606623223081
823,No Junction,Pulikeshinagar(F.Town),02:00-05:00,E Late-night (00-06),Sunday,30,11.2,99.36612858853009,31.962473325352686,False,1,12.991725516666666,77.60481335333334
824,No Junction,Jeevanbheemanagar,04:00-07:00,E Late-night (00-06),Sunday,32,11.2,99.37802529537294,31.96663717274768,False,1,12.979203710983503,77.64088094000091
825,No Junction,Shivajinagar,10:00-13:00,A Morning (06-11),Friday,32,11.2,99.38992200221576,31.97080102014267,False,1,12.990101334375,77.603656596875
826,No Junction,Mico Layout,02:00-05:00,E Late-night (00-06),Thursday,34,11.2,99.40256225323627,31.974964867537665,False,1,12.928397544117647,77.60924700588235
827,No Junction,HAL Old Airport,03:00-06:00,E Late-night (00-06),Wednesday,43,11.2,99.41854845305635,31.979128714932653,False,1,12.92826803255814,77.68187587209303
828,No Junction,Jayanagara,12:00-15:00,B Midday (11-16),Wednesday,46,11.2,99.43564996914291,31.983292562327648,False,1,12.931521104347826,77.59255009565217
829,No Junction,Adugodi,06:00-09:00,A Morning (06-11),Saturday,31,11.2,99.44717490389692,31.987456409722636,False,1,12.927051667741935,77.63334920645163
830,No Junction,R.T. Nagar,04:00-07:00,E Late-night (00-06),Sunday,50,11.2,99.46576350833884,31.99162025711763,False,1,13.026838014,77.585789394
831,No Junction,Halasur,07:00-10:00,A Morning (06-11),Sunday,35,11.2,99.4787755314482,31.99578410451262,False,1,12.976882082857143,77.62688467142857
