zone,n_tickets,lat,lon,junction_name,police_station,address,context,generator_kw
161_268,35,12.918050842857143,77.67123882,No Junction,Bellandur,"Sarjapura Main Road, Ambience Diva, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Commercial street,main road
161_269,96,12.917457063541667,77.67254182083333,No Junction,Bellandur,"Sarjapura Main Road, Purva Whitehall, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)",Commercial street,main road
162_249,50,12.919495079999999,77.645088394,No Junction,HSR Layout,"7th Cross Road, Park Square Apartment, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Commercial street,cross
162_254,42,12.91877586904762,77.65170278809524,No Junction,HSR Layout,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Commercial street,main road
162_267,35,12.91879741142857,77.66981353428572,No Junction,Bellandur,"Sarjapura Main Road, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",Commercial street,main road
163_205,66,12.919908618181818,77.58369866363637,"BTP191 - 40th Cross, 4th Main, Jayanagar",Jayanagara,"9th Main Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",Commercial street,main road
163_217,35,12.920707348571428,77.60060393142858,BTP128 - Gorappanapalya Junction,Mico Layout,"Guruppan Palya Main Road, Gurappanapalya Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",Commercial street,main road
163_224,61,12.920071939344261,77.61039949508198,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,"16th Main Road, 18th Main Road Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",Commercial street,main road
163_232,78,12.920068149024768,77.62103564995077,BTP137 - Madiwala Traffic PS Junction,Madiwala,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Wholesale market,market
163_264,194,12.920718452825497,77.66538156047449,No Junction,Bellandur,"Outer Ring Road, Iblur Junction, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",Mixed / Other,
164_202,33,12.921733827272728,77.58050346666666,"BTP190 - 36th Cross, 4th Main, Jayanagar",Jayanagara,"38th Cross Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",Commercial street,circle
164_206,42,12.921852064285716,77.58580151904762,No Junction,Jayanagara,"38th Cross Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",Commercial street,cross
164_249,30,12.921621916666668,77.64511513666666,No Junction,HSR Layout,"19th Main Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Commercial street,main road
164_264,68,12.921435910294118,77.66551378382353,No Junction,Bellandur,"Sarjapuram Junction Road, Sobha Garnet, Iblur Village, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",Mixed / Other,
164_265,40,12.921409431778818,77.66718470146049,No Junction,Bellandur,"Outer Ring Road, Primeco The Hub, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",Mixed / Other,
165_203,49,12.922568912244898,77.58076182653062,"BTP190 - 36th Cross, 4th Main, Jayanagar",Jayanagara,"5th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",Commercial street,main road
165_233,78,12.922571569230769,77.62265544743589,BTP137 - Madiwala Traffic PS Junction,Madiwala,"Madiwala Market Street, FSL Quarters, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Wholesale market,market
165_254,82,12.922974875256115,77.6514985605813,No Junction,HSR Layout,"27th Main Road, HSR Layout 27th Main Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Commercial street,main road
166_199,35,12.92458802383487,77.57542290921494,"BTP114 - KR Road Junction, Near JSS",Banashankari,"10th Cross Road, Jagathguru Shri Sivaratripura Circle, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",Commercial street,circle
166_206,38,12.924485602631579,77.58593068157894,"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,"11th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",Commercial street,main road
166_230,233,12.924694772048172,77.61852424922641,BTP137 - Madiwala Traffic PS Junction,Madiwala,"Domlur Inner Ring Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",Residential,block
166_253,33,12.924440587878788,77.65006933939394,No Junction,HSR Layout,"Outer Ring Road, Agara Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Residential,layout
166_269,49,12.92406891048917,77.67284037918367,No Junction,Bellandur,"Outer Ring Road, Kristal Campus 2, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Education,campus
166_270,43,12.924372950776835,77.6738559022382,No Junction,Bellandur,"Outer Ring Road, Golden Residency, Bellandur Village, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
166_285,39,12.924758064102564,77.69486512820514,No Junction,Bellandur,"Doddakannelli Road, Dr BR Ambedkar Layout, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Residential,layout
167_181,31,12.926130748387097,77.5504625032258,BTP155 - Katriguppe Junction,Banashankari,"Dr Vishwesha Teertha Swamy Gala Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",Residential,block
167_205,75,12.926171313333333,77.58416818,"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,"33rd Cross Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,cross
167_206,116,12.926080490517242,77.58577128103448,"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,"11th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
167_223,63,12.925886658730159,77.60880381269841,No Junction,Mico Layout,"Thavarekere Main Road, Brindavan Nagar, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Commercial street,main road
167_229,38,12.925859907894738,77.61742859210527,BTP138 - Sarjapur Road Check Post,Madiwala,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",Mixed / Other,
167_230,171,12.925645633333332,77.61889735497076,No Junction,Madiwala,"1st Cross Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",Commercial street,cross
167_231,138,12.925586188405797,77.61974224710146,No Junction,Madiwala,"1st Cross Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",Commercial street,cross
167_241,94,12.925449125531914,77.63370980425532,No Junction,Adugodi,"80 Feet Road, SBI Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Residential,colony
167_271,93,12.925484572043011,77.67584701182795,No Junction,Bellandur,"Outer Ring Road, Bellandur Junction, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
167_272,554,12.926024403724035,77.67657156783949,No Junction,Bellandur,"Outer Ring Road, Bellandur Circle, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Commercial street,circle
167_285,56,12.925934735714284,77.69482707678571,No Junction,HAL Old Airport,"Doddakannelli Road, Adithi Elite, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
168_181,286,12.926810274825176,77.5508466444056,BTP155 - Katriguppe Junction,Banashankari,"Dr Vishwesha Teertha Swamy Gala Road, Kathriguppe Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",Commercial street,circle
168_202,40,12.927395870000002,77.580468655,"BTP189 - New Diagonal Road, Jayanagar",Jayanagara,"Diagonal Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,circle
168_207,176,12.927191207954547,77.58629643693182,"BTP226 - 33rd Cross, 11th Main, Jayanagar",Jayanagara,"11th Main Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
168_214,44,12.926986759090909,77.59705250909091,"BTP127 - Sagar Hospital, Jayanagar",Jayanagara,"East End A Main Road, NAL Layout, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",Hospital,hospital
168_223,61,12.927068732786886,77.60904764590164,No Junction,Mico Layout,"Thavarekere Main Road, Krishna Murthy Layout, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Commercial street,main road
168_241,31,12.927051667741935,77.63334920645163,No Junction,Adugodi,"80 Feet Road, Block 1A, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Residential,block
168_272,30,12.9266015,77.67690135333334,No Junction,Bellandur,"Outer Ring Road, Bellandur Circle, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Commercial street,circle
168_273,152,12.926822506604202,77.67830349922984,No Junction,Bellandur,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
168_274,496,12.92715048877515,77.67944913525307,No Junction,Bellandur,"Outer Ring Road, Citilights Liberty Apartment, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
168_275,269,12.927426246066645,77.68053110989257,No Junction,Bellandur,"RMZ Ecospace Internal Road, RMZ Ecospace Business Park, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
168_285,100,12.927096431852096,77.69485086215896,No Junction,Bellandur,"Doddakannelli Road, Mayfair Anthem, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
169_202,172,12.92830945872093,77.58060120290698,"BTP189 - New Diagonal Road, Jayanagar",Jayanagara,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
169_203,427,12.928331936299765,77.58104978407493,"BTP189 - New Diagonal Road, Jayanagar",Jayanagara,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
169_204,74,12.928767733783783,77.58251008243244,BTP220 - Puttanna Junction,Jayanagara,"Sri Vinayaka Temple Road, Geeta Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Religious,temple
169_205,48,12.9287261375,77.58388799375,BTP220 - Puttanna Junction,Jayanagara,"9th Main Road, Geeta Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
169_206,157,12.928583180254778,77.58550435859873,BTP225 - Geetha Junction,Jayanagara,"30th Cross Road, BMTC Transport Complex, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Mall / Shopping,complex
169_207,85,12.928102852941176,77.5862832964706,BTP225 - Geetha Junction,Jayanagara,"11th Main Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
169_223,34,12.928397544117647,77.60924700588235,No Junction,Mico Layout,"Thavarekere Main Road, Chikka Adugodi, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Commercial street,main road
169_274,185,12.928192081621622,77.67968717243244,No Junction,Bellandur,"Outer Ring Road, Citilights Libery Apartment, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
169_275,169,12.927963781100424,77.68084939991583,No Junction,Bellandur,"Outer Ring Road, Prestige Signature Tower, Yemlur, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
169_276,43,12.928268032558139,77.68187587209303,No Junction,HAL Old Airport,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
169_285,58,12.928257163793104,77.69477299310346,No Junction,Bellandur,"Doddakannelli Road, Sandeep Square, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
170_202,130,12.929676789230768,77.58055388000001,"BTP188 - 27th Cross, 4th Main, Jayanagar",Jayanagara,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
170_203,134,12.92943918432836,77.58072741119403,"BTP188 - 27th Cross, 4th Main, Jayanagar",Jayanagara,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
170_204,45,12.929485924444444,77.58261357111111,BTP220 - Puttanna Junction,Jayanagara,"Diagonal Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,circle
170_205,72,12.929646269444444,77.58382641527777,BTP220 - Puttanna Junction,Jayanagara,"9th Main Road, Jayanagar Shopping Complex, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Mall / Shopping,shopping
170_223,78,12.930039614102565,77.60962204102564,BTP140 - Madiwala Check Post,Mico Layout,"Thavarekere Main Road, Prestige Lexington Towers, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Commercial street,main road
170_278,573,12.930097128061242,77.68522055063868,No Junction,HAL Old Airport,"Outer Ring Road, Saffron Square, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
170_279,56,12.9302809375,77.68586311964285,No Junction,HAL Old Airport,"Outer Ring Road, Vajram Esteva, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
170_285,72,12.929712386111111,77.69484351666667,No Junction,Bellandur,"Panathur Main Road, Mariyappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",Commercial street,main road
171_155,44,12.931342217554368,77.51535787070875,No Junction,Kengeri,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",Residential,nagar
171_205,189,12.93121366931217,77.58381507354497,BTP219 - Canara Bank Junction,Jayanagara,"9th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
171_206,114,12.931432053508773,77.58601940438597,BTP219 - Canara Bank Junction,Jayanagara,"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
171_211,46,12.931521104347826,77.59255009565217,No Junction,Jayanagara,"10th Cross Road, LIC Colony Junction, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,cross
171_221,261,12.930880037931034,77.60645610574713,No Junction,Mico Layout,"1st Main Road, Bharthi Layout, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Commercial street,main road
171_222,122,12.931003920491804,77.60725235163935,No Junction,Mico Layout,"Sadduguntepalya Road, Bharthi Layout, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Residential,layout
171_224,110,12.93092571,77.60994051363637,BTP136 - Hosur-Tavarkere Road Junction,Mico Layout,"Thavarekere Main Road, Prestige Lexington Towers, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Commercial street,main road
171_240,95,12.93124126105263,77.63269631684211,No Junction,Adugodi,"Srinivagilu Main Road, Block 1, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Commercial street,main road
171_278,346,12.930755551007465,77.68540484987051,No Junction,HAL Old Airport,"Outer Ring Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
171_279,191,12.931146375492217,77.6861088449955,No Junction,HAL Old Airport,"Devarabisanahalli Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
171_280,77,12.931535315584416,77.68759072207793,No Junction,HAL Old Airport,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
171_283,36,12.931695619444444,77.69190865,No Junction,HAL Old Airport,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Education,college
171_284,39,12.93140698974359,77.69305943076924,No Junction,HAL Old Airport,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Education,college
171_285,64,12.931074821875,77.6948793640625,No Junction,HAL Old Airport,"New Horizon College Road, Prestige Sunnyside ELM, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)",Education,college
172_156,38,12.932573365979032,77.51606623223081,No Junction,Kengeri,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",Residential,nagar
172_205,105,12.932565404761904,77.58376600857143,BTP218 - Syndicate Bank Junction,Jayanagara,"9th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
172_206,47,12.932325191489362,77.58587020638298,BTP218 - Syndicate Bank Junction,Jayanagara,"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Commercial street,main road
172_226,42,12.93261713095238,77.61347835714285,BTP140 - Madiwala Check Post,Adugodi,"17th Main Road, Industrial Layout, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",Commercial street,main road
172_239,306,12.932652241503268,77.63145451078431,No Junction,Adugodi,"Srinivagilu Main Road, ST Bed Layout Extension, Block 4, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Commercial street,main road
172_240,175,12.932045835428573,77.63209262342858,No Junction,Adugodi,"Srinivagilu Main Road, ST Bed Layout Extension, Block 4, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Commercial street,main road
172_280,569,12.932508702503103,77.68823422758558,No Junction,HAL Old Airport,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
172_281,146,12.932758061478756,77.68870224399048,No Junction,HAL Old Airport,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Mixed / Other,
172_282,238,12.932933077731093,77.69119113739497,No Junction,HAL Old Airport,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",Education,college
